,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,netflix_title
670,False,/dDPwCyZG8arYwMDoQl0sm4xccCE.jpg,"[18, 80, 9648]",46952,['US'],en,The Blacklist,"Raymond ""Red"" Reddington, one of the FBI's most wanted fugitives, surrenders in person at FBI Headquarters in Washington, D.C. He claims that he and the FBI have the same interests: bringing down dangerous criminals and terrorists. In the last two decades, he's made a list of criminals and terrorists that matter the most but the FBI cannot find because it does not know they exist. Reddington calls this ""The Blacklist"". Reddington will co-operate, but insists that he will speak only to Elizabeth Keen, a rookie FBI profiler.",646.475,/htJzeRcYI2ewMm4PTrg98UMXShe.jpg,2013-09-23,The Blacklist,7.588,2673,The Blacklist
671,False,/aF1uXRZPzlQz9N892QRq0MmjcVf.jpg,"[16, 10759, 10765]",99769,['JP'],ja,ドラゴンズドグマ,"Ethan sets out to vanquish the Dragon that took his heart, but with every demon he battles, the more he loses his humanity.",8.952,/m8VA5fudLl3jXywxxSsE4g5ltYS.jpg,2020-09-17,Dragon's Dogma,7.068,162,Dragon's Dogma
672,False,/l093GzwXBG87x3eq5JCuelwaPSU.jpg,"[35, 18]",110152,['DE'],de,Das letzte Wort,A story about a funeral eulogy speaker who loses faith in her work and tries to sabotage her husband's funeral.,4.671,/agF87jI4RaovHtt2upMreJ81UuM.jpg,2020-09-17,The Last Word,6.5,34,The Last Word
673,False,/aEz5qekU9tGrGMBdPHUx7pzeAlr.jpg,[18],82700,['IT'],it,Baby,"Fed up with their families and classmates, two teen girls from a wealthy part of Rome are drawn to the city's underworld and start leading double lives.",18.488,/xswkOJni9tJYda2yN1QQtgBVaVJ.jpg,2018-11-30,Baby,7.86,703,Baby
674,False,,[10764],90769,['PK'],ur,Challenger,"The show offers 16 candidates the chance to be stranded in a remote locale, with limited resources, in the hopes that one person will outlast the others and secure the show's one-million-dollar prize.",0.666,,2013-12-19,Challenger,10.0,1,Challenger
675,False,/35ZQohaDwdsH2gENC9Mnldl4xK2.jpg,"[80, 18]",92926,['GB'],en,Criminal: UK,"Within the walls of an interrogation room, London investigators question suspects accused of grievous crimes until the truth comes to light.",12.757,/bfsLO69G3ly9OyPlUxWFxgjbrLt.jpg,2019-09-20,Criminal: UK,7.317,156,Criminal: UK
676,False,/wyMM8LjttRm2TxSCfCbXUJAY8iR.jpg,"[80, 9648]",81987,['PL'],pl,Znaki,"When a young woman's murder shows similarities to a decade-old cold case, a new police commander must break the silence permeating an Owl Mountain town.",7.364,/aH7PxMTQxkEPPFuIwKMdsUGuHcg.jpg,2018-10-10,Signs,6.796,49,Signs
677,False,/z0jOGGfO3t00XYD3b4vfJgoHlDi.jpg,[10764],109293,['US'],en,Sing On!,"In this fun, fast-paced music contest hosted by Tituss Burgess, players sing their hearts out and try to hit the right notes to win up to $60,000.",1.788,/5w4JELVuDiDA3dfijqriBI0qHCk.jpg,2020-09-16,Sing On!,7.9,7,Sing On!
678,False,/rN0yd0roIRzbub4eJlUuuThXLyo.jpg,"[18, 10751]",39793,['GB'],en,Call the Midwife,"Drama following the lives of a group of midwives working in the poverty-stricken East End of London during the 1950s, based on the best-selling memoirs of Jennifer Worth.",26.378,/b1p0nL00x563ACkcmGNIRP4ZnkA.jpg,2012-01-15,Call the Midwife,7.405,174,Call the Midwife
679,False,/2nPzH84IMdUSotHP2mfhlPqe7cI.jpg,[99],91065,['MX'],es,Las crónicas del taco,"Many of the most popular taco styles have long, rich, little-known histories. Explore some of them in this eye-opening, mouth-watering food adventure.",5.684,/w4eTwFJWM2RM9zjSZJCKakqp3PN.jpg,2019-07-11,Taco Chronicles,7.745,47,Taco Chronicles
680,False,,"[10762, 16]",100746,['US'],en,Buddi,"The Buddis bounce, spin, glide — and giggle! — through their magical world, learning new things and sharing the joy of friendship.",1.005,/7OJBuUMRlhE7b9MkRQDzocY0DiO.jpg,2020-03-20,Buddi,6.0,2,Buddi
681,False,/oQd4y7GjGWJfkw7Ub8rZhjNjTvw.jpg,[35],89785,['FR'],fr,Family Business,"After learning France is about to legalize pot, a down-on-his-luck entrepreneur and his family race to turn their butcher shop into a marijuana café.",11.728,/qftRRegBYNwNoutX660hMx85BMi.jpg,2019-06-28,Family Business,7.118,89,Family Business
682,False,/lJEItmoc7bdqvA0yS5quuBIwW0N.jpg,"[18, 35]",2398,['US'],en,Girlfriends,"The series revolves around the friendship of four African-American women in different phases of their lives. They explore the many trials and tribulations that most women face today such as relationships, family, friends and other current issues that will interest most women. Whether it’s getting over a divorce, finding a career, or looking for true love, Girlfriends delivers along with comedy and wit.",49.408,/buFnsyWEg4pPR7dco5Vbsm6HCIY.jpg,2000-09-11,Girlfriends,7.563,32,Girlfriends
683,False,/mJfXmAD7ABHla1fuzL29rZqoxrN.jpg,"[18, 10765, 10768, 9648]",93522,['ES'],es,La valla,One family’s fight for survival in a future dystopian Madrid illustrates the disparity between two worlds separated by a fence — and so much more.,18.757,/qvlAuCWqBkXH9tO9kO6CTupA9XT.jpg,2020-01-19,The Barrier,7.0,91,The Barrier
684,False,/5FXHNvIf8tpXvBjWmpXU9gkT3Qv.jpg,"[35, 18]",107363,['GB'],en,The Duchess,"Katherine's a single mom juggling her career, her tween daughter, her relationship with her boyfriend — and pondering getting pregnant with her ex.",4.761,/6jQJrEn6gKsEzQr9eJPHKGpdFTJ.jpg,2020-09-11,The Duchess,6.991,54,The Duchess
685,False,/xhpELezB7GxS6PEb1nOPAjXici1.jpg,[18],66830,['US'],en,Greenleaf,"The unscrupulous world of the Greenleaf family and their sprawling Memphis megachurch, where scandalous secrets and lies are as numerous as the faithful. Born of the church, the Greenleaf family love and care for each other, but beneath the surface lies a den of iniquity—greed, adultery, sibling rivalry and conflicting values—that threatens to tear apart the very core of their faith that holds them together.",25.325,/dnKwzDle0E7tHnddW9gbFf44GzH.jpg,2016-06-21,Greenleaf,7.495,94,Greenleaf
686,False,/zIML9hklxKu9qbESWrSPwD25f4H.jpg,"[10751, 35, 10765]",106292,['US'],en,Julie and the Phantoms,Teenage Julie finds her passion for music and life while helping the Phantoms -- a trio of ghostly guys -- become the band they were never able to be.,11.73,/m6uNY62Rx6gpUkC7urCOrOTlaj2.jpg,2020-09-10,Julie and the Phantoms,8.5,529,Julie and the Phantoms
687,False,/i0Q5vjNcPqcANbs1BBgh0k0QqHr.jpg,[10764],108268,['US'],en,Get Organized with The Home Edit,"Expert home organizers Clea and Joanna help celebrities and everyday clients edit, categorize and contain their clutter to create stunning spaces.",7.704,/eGfvGFUIpGQe0DEzfUu2DKp4zyP.jpg,2020-09-09,Get Organized with The Home Edit,6.438,16,Get Organized with The Home Edit
688,False,/GCvcwDPlEyGWnZwNLv4VfJzTRr.jpg,"[99, 80]",107904,[],es,La Linea: La sombra del narco,"Go inside La Línea, the Spanish beach town turned into Europe's drug trafficking hub, and meet the law enforcement officials determined to change that.",8.618,/dcIe7ec0NnFARQVsQhfV6BHhab0.jpg,2020-09-09,La Línea: Shadow of Narco,6.667,96,La Línea: Shadow of Narco
689,False,/py6QcsQ23YmwNO37QdIImiDxmlf.jpg,[18],99047,['KR'],ko,청춘기록,"In a cutthroat world where the life you’re born into decides your success, three aspiring youths are determined to change that perception as they fight for their dreams.",13.864,/54yTLS5d4OPOuunzOvHlmP82eIT.jpg,2020-09-07,Record of Youth,8.33,185,Record of Youth
690,False,/ovRlxYjWMXp1fuMWwlubZ4s7iwX.jpg,"[16, 10759]",83002,['US'],en,Transformers: Cyberverse,"When Bumblebee begins to suffer amnesia, his partner, Windblade, comes to the rescue, and repairs his memory chips, enabling him to rediscover his past adventures on Cybertron. Once his memories are repaired, Bumblebee gets a clue that will lead both him and Windblade to complete their current mission and save their friends, unaware that Megatron sent his Decepticon assassins to hunt them down.",5.566,/fxgzkgFavRmKLawUR4w6MQmWmCl.jpg,2018-09-01,Transformers: Cyberverse,6.643,14,Transformers: Cyberverse
691,False,/cxn3LJ3Fh5woVR0Bqepma8LI6Ko.jpg,"[18, 80, 9648, 10765, 10759]",66633,"['NZ', 'AU']",en,Cleverman,"In the near future, creatures from ancient Aboriginal mythology endowed with extraordinary physical traits have emerged and must coexist with humans. Known as 'Hairypeople' they battle for survival in a world that wants to exploit and destroy them. One young man – The Cleverman – struggles with his own power and the responsibility to unite this divided world, but he must first overcome a deep estrangement from his older brother.",11.455,/ndwQn6o3qTpkN8pHmOeVoToDS6J.jpg,2016-06-01,Cleverman,5.949,59,Cleverman
692,False,/vn0QIrNW5suBiF8BXnbp1r27guN.jpg,"[10765, 18]",89233,['US'],en,Away,"American astronaut Emma Green must leave her husband and teenage daughter behind to command an international space crew embarking upon a treacherous mission. A series about hope, humanity and how we need one another if we are to achieve impossible things.",21.197,/lkT776mSvQ9wZ8wkYsnpQuogp10.jpg,2020-09-04,Away,6.827,272,Away
693,False,/xN9mw9I4JnnRMFTcHLFtnv5hDkH.jpg,"[10762, 16, 10751, 10759]",101400,['US'],en,Spirit Riding Free: Riding Academy,In a small Western town a young girl from the city forms a tight bond with wild horse Spirit while having adventures with her friends.,3.917,/1P73hdMxOmxeWySMA8RDvmS1dQ4.jpg,2020-03-20,Spirit Riding Free: Riding Academy,8.2,17,Spirit Riding Free: Riding Academy
694,False,/iVuVEcjGk9WBIb4pZQShUli0Hbc.jpg,"[18, 9648, 80]",91545,['GB'],en,Young Wallander,"An incendiary hate crime stirs civil unrest, fast-tracking rookie cop Kurt Wallander to detective in this origin story for the popular character.",18.784,/8UhkwuaDFDarOO1GffY6XX6ZilP.jpg,2020-09-03,Young Wallander,7.143,157,Young Wallander
695,False,/2A6I9hal9sDKhP8cu5W4WvgewoQ.jpg,[99],107671,[],en,Chef's Table: BBQ,"The Emmy-nominated series delves into the juicy, smoky world of barbecue, visiting acclaimed chefs and pitmasters in the US, Australia and Mexico.",2.54,/dCOAKGHVKPgpLZNrkiqgcRxkSmZ.jpg,2020-09-02,Chef's Table: BBQ,7.4,12,Chef's Table: BBQ
696,False,/5xGIXzU3s5015zKLvHWNftmWgqm.jpg,[99],108987,['GB'],en,The Witcher: A Look Inside the Episodes,"With series creator Lauren S. Hissrich as your guide, take an in-depth journey into the stories and themes powering the first season of The Witcher.",8.668,/thnU4dg5tvipytPj8BEuhkiQFSW.jpg,2020-08-26,The Witcher: A Look Inside the Episodes,5.955,22,The Witcher: A Look Inside the Episodes
697,False,/5RlyDfYL40BxvgJx51sXQloJqZc.jpg,"[16, 35, 10765, 9648, 18, 10759]",38464,['JP'],ja,青の祓魔師,"Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan's illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father's death as well as to prove himself, Rin decides to follow the path of an exorcist and defeat his own father, Satan. To hone his raw skills, Rin enters True Cross Academy to train with other exorcist candidates.",44.411,/dYsPea2o7Pd1PLDDngo5STNNRR9.jpg,2011-04-17,Blue Exorcist,8.02,358,Blue Exorcist
698,False,/mqzdzurgNT9AuPsct2DFACcUvcH.jpg,"[10762, 10751]",107888,['US'],en,Bookmarks: Celebrating Black Voices,"Celebrity readers share children's books by Black authors to spark kid-friendly conversations about empathy, equality, self-love and antiracism.",3.68,/1HWkAfvOUs9W2rEozxGntcE8BYk.jpg,2020-09-01,Bookmarks: Celebrating Black Voices,5.4,5,Bookmarks
699,False,/x6gb7kPRURdBq7rzKPggjVQXXJn.jpg,[18],42445,['DK'],da,Borgen,"40-year old political leader Birgitte Nyborg secures her party a landslide victory through her idealism and huge effort, then faces the biggest challenge of her life: how most effectively to use the newly won seats, and how far she is willing to go in order to gain as much influence as possible.",22.118,/3wB4R3Ac3lKSQWKpoU0zeRY8XqL.jpg,2010-09-26,Borgen,8.0,164,Borgen
700,False,/rRGnjRCHdDl3m3oCVSvo5z2E5c5.jpg,"[16, 18, 9648]",65249,['JP'],ja,僕だけがいない街,"Satoru Fujinuma is a struggling manga artist who has the ability to turn back time and prevent deaths. When his mother is killed he turns back time to solve the mystery, but ends up back in elementary school, just before the disappearance of his classmate Kayo.",21.035,/EljUwZJhpuYfVuSfqY8Pt1xxpH.jpg,2016-01-08,ERASED,8.591,869,Erased
701,False,/bAz9hvdRpIypBDhwFjdFDfb0i3w.jpg,[35],108824,[],en,Felipe Esparza: Bad Decisions,"Two live performances, one in English and one in Spanish. No matter the language, Felipe Esparza is muy muy.",1.23,/bNNrlXbDbLVKCapszBPh8ng1ro2.jpg,2020-09-01,Felipe Esparza: Bad Decisions,7.3,3,Felipe Esparza: Bad Decisions
702,False,/yCSg8aLJwentpfZayScBIwk2AjW.jpg,"[18, 10768]",218313,['EG'],ar,سره الباتع,"Between the past and the present, the events of the series follow Sultan Hamed, a popular hero at the time of the French campaign who turns into a legend that has shrines in many villages of Egypt. At the same time, Hamed, a jewelry maker, devotes his life to revealing the sultan's secret and finds himself fleeing from antiquity smugglers.",8.421,/64xJnzk6z6Oj6dKha2h4JxgDy6x.jpg,2023-03-23,His All-Knowing Secret,5.7,3,H
703,False,/8Z4Z5Nep20ZGZFJyRB0tuPk9Mta.jpg,"[16, 10751, 10762]",62475,"['AU', 'FR', 'DE']",en,Heidi,A plucky young orphan sent to live with her grandfather in the mountains discovers wonder and adventure around every corner.,17.098,/gw0dxuL9roVp2rCYx3y5jFHE7Cf.jpg,2015-04-06,Heidi,6.833,15,Heidi
704,False,/xny1jVdXW839f05UFb0it9tOZdf.jpg,"[16, 35, 10759, 10765]",194829,['JP'],ja,異世界ワンターンキル姉さん ～姉同伴の異世界生活はじめました～,"Asahi, a boy who loves video games is killed in a traffic accident and ends up in another world. He tries to enjoy the otherworldly adventuring life he's always dreamed of, but his stats are on the level of an NPC's. He is in big trouble and is being chased by a monster when he hears, ""Fear not, little brother!"" and the monster is killed in one hit by Asahi's older sister, Maya, who followed Asahi to this world. So Maya has acquired some seriously OP skills, but she takes her adoration of her younger brother to extremes. Thus begins their story about an overpowered older sister with a brother complex and a younger brother with the weakest of stats in another world.",104.548,/hQEgYVrTUxV0yXqLxdwdXIaofGt.jpg,2023-04-08,My One-Hit Kill Sister,6.2,5,"Sister, Sister"
705,False,/uAjMQlbPkVHmUahhCouANlHSDW2.jpg,"[16, 9648, 10765, 10759, 18, 80]",83097,['JP'],ja,約束のネバーランド,"Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage — a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family... never to be heard from again.

However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama.",34.233,/oBgRCpAbtMpk1v8wfdsIph7lPQE.jpg,2019-01-11,The Promised Neverland,8.579,928,The Promised Neverland
706,False,/wIe1HL7oMNwyltsqqx2sCPwNl4w.jpg,"[16, 10762]",2304,['GB'],en,Thomas & Friends,"Thomas & Friends is a British children's television series, which had its first broadcast on the ITV network on 4 September 1984. It is based on The Railway Series of books by the Reverend Wilbert Awdry and his son, Christopher Awdry. These books deal with the adventures of a group of anthropomorphised locomotives and road vehicles who live on the fictional Island of Sodor. The books were based on stories Wilbert told to entertain his son, Christopher during his recovery from measles. From Series one to four, many of the stories are based on events from Awdry's personal experience.",49.26,/s8RtAklJqHo6iMtKz1FIVBm92R2.jpg,1984-10-09,Thomas & Friends,6.4,95,Thomas and Friends
707,False,/i8nJvOhHmJN26PRdUnjV9FA6cEI.jpg,[99],108347,['US'],en,A Killer Uncaged,"In this crime docuseries spinoff, a convict is paroled 30 years after being sentenced to death for murder. Then he makes a stunning confession.",5.128,/15pagEZ6EKRDXThfKndHPPtJAIL.jpg,2020-06-28,A Killer Uncaged,6.8,39,I AM A KILLER: RELEASED
708,False,/s7EDgcCT3B5xW43q4cNiiA7fE4Y.jpg,"[35, 18]",107451,['IN'],hi,मसाबा मसाबा,"Inspired by real events from Masaba Gupta's life, ""Masaba Masaba"" follows the designer's atypical journey through heterogeneous universes ranging from fashion to family, and documents her return to the singles market.",5.594,/ffu1aIhHffNLnanapqSnFuU9TuI.jpg,2020-08-28,Masaba Masaba,5.8,5,Masaba Masaba
709,False,/pKJPk4tnqrcIy02YN3tR047Q7u0.jpg,"[16, 35]",78941,['JP'],ja,アグレッシブ烈子,"Frustrated with her thankless office job, Retsuko the Red Panda copes with her daily struggles by belting out death metal karaoke after work.",13.948,/gJ737LXVzdHyDA46MeKXh3iorMV.jpg,2018-04-20,Aggretsuko,7.259,108,Aggretsuko
710,False,/cnKOj4Ye3yc9sjIJIYOjq3XKyAP.jpg,[18],102712,['CO'],es,La venganza de Analía,"Nearly 30 years after her mom's murder, a political strategist launches a calculated plan to ruin the Colombian presidential candidate who killed her.",9.844,/1oCRovKSZk6kr8ng2aaBWmE3cIV.jpg,2020-04-13,Her Mother's Killer,7.5,204,Her Mother's Killer
